,Unnamed: 0,surname,firstname,music,nationality,birth,death,youtube_title,youtube_id,similarity,piano_solo_prob,audio_name,audio_duration,giant_midi_piano,split,surname_in_youtube_title,fullname,era
3688,78096,Liszt,Franz,"L'Idée fixe, S.395",Hungarian,1811,1886,"Liszt: L'idée fixe - Andante amoroso d'après une mélodie de Berlioz, S395 (Bian)",J2FtAamHrWQ,0.6666666666666666,0.84039,"Liszt, Franz, L'Idée fixe, S.395, J2FtAamHrWQ",311.68946875,1.0,train,1.0,Franz Liszt,Romantic
3691,78099,Liszt,Franz,"Illustrations de l'opéra L'Africaine, S.415",Hungarian,1811,1886,"Illustrations de L'africaine, S. 415: No. 2, Marche indienne",zQrxCk_pOMY,0.7777777777777778,0.919595,"Liszt, Franz, Illustrations de l'opéra L'Africaine, S.415, zQrxCk_pOMY",825.73346875,1.0,validation,0.0,Franz Liszt,Romantic
3692,78100,Liszt,Franz,"Illustrations du Prophète, S.414",Hungarian,1811,1886,"Illustrations du Prophète, S.414 No.2 - Franz Liszt/Giacomo Meyerbeer",TiuSXhFQDNY,1.0,0.7613936,"Liszt, Franz, Illustrations du Prophète, S.414, TiuSXhFQDNY",811.90946875,1.0,test,1.0,Franz Liszt,Romantic
3694,78102,Liszt,Franz,"Impromptu brillant sur des thèmes de Rossini et Spontini, S.150",Hungarian,1811,1886,"Liszt - Impromptu brillant sur des thèmes de Rossini et Spontini, S150 Op 3 (Hug)",9PZku_gpXxQ,0.8333333333333334,0.69148546,"Liszt, Franz, Impromptu brillant sur des thèmes de Rossini et Spontini, S.150, 9PZku_gpXxQ",665.46146875,1.0,train,1.0,Franz Liszt,Romantic
3695,78103,Liszt,Franz,"Impromptu, S.191",Hungarian,1811,1886,Franz Liszt - Impromptu S. 191 (audio + sheet music),nLazlKjDukA,1.0,0.8963826,"Liszt, Franz, Impromptu, S.191, nLazlKjDukA",309.06146875,1.0,train,1.0,Franz Liszt,Romantic
3697,78105,Liszt,Franz,"In festo transfigurationis Domini nostri Jesu Christi, S.188",Hungarian,1811,1886,"Franz Liszt: In festo transfigurationis Domini nostri Jesu Christi, S. 188",sEYEuA5LKmc,1.0,0.8698869,"Liszt, Franz, In festo transfigurationis Domini nostri Jesu Christi, S.188, sEYEuA5LKmc",128.08946875,1.0,train,1.0,Franz Liszt,Romantic
3700,78108,Liszt,Franz,"Introduction et Polonaise de l'opéra 'I puritani', S.391",Hungarian,1811,1886,"Introduction et polonaise de l'opéra ""I puritani"", S. 391 (After Vincenzo Bellini)",ZFhSOjUYTxU,0.9090909090909092,0.5701438,"Liszt, Franz, Introduction et Polonaise de l'opéra 'I puritani', S.391, ZFhSOjUYTxU",296.02946875,1.0,train,0.0,Franz Liszt,Romantic
3701,78109,Liszt,Franz,"Invocation, S.172c",Hungarian,1811,1886,"Invocation, S.172c",SVUYifY08y4,0.75,0.7265327,"Liszt, Franz, Invocation, S.172c, SVUYifY08y4",396.21746875,1.0,train,0.0,Franz Liszt,Romantic
3708,78116,Liszt,Franz,"Klavierstück, S.193",Hungarian,1811,1886,Franz Liszt - Piano piece in F-sharp major S. 193 (audio + sheet music),E_kr2i_gn9w,0.75,0.8182027,"Liszt, Franz, Klavierstück, S.193, E_kr2i_gn9w",146.05346875,1.0,train,1.0,Franz Liszt,Romantic
3709,78117,Liszt,Franz,"5 Klavierstücke, S.192",Hungarian,1811,1886,Franz Liszt - 5 Piano Pieces S. 192 (audio + sheet music),KU3KglL3deA,0.8,0.855743,"Liszt, Franz, 5 Klavierstücke, S.192, KU3KglL3deA",695.01746875,1.0,train,1.0,Franz Liszt,Romantic
3711,78119,Liszt,Franz,"2 Konzertetüden, S.145",Hungarian,1811,1886,Franz Liszt - 2 Concert Etudes S. 145 (ALLHALLOWTIDE TRIBUTE),6GQ2otGSr0k,0.8,0.71663696,"Liszt, Franz, 2 Konzertetüden, S.145, 6GQ2otGSr0k",430.02146875,1.0,train,1.0,Franz Liszt,Romantic
3713,78121,Liszt,Franz,"Ländler in A-flat major, S.211",Hungarian,1811,1886,"Ländler in A-flat major, S.211 by Franz Liszt",PUNVf4lReHQ,1.0,0.9713945,"Liszt, Franz, Ländler in A-flat major, S.211, PUNVf4lReHQ",63.46946875,1.0,validation,1.0,Franz Liszt,Romantic
3723,78131,Liszt,Franz,"2 Lieder von Robert Schumann, S.567",Hungarian,1811,1886,"2 Lieder von Robert Schumann, S. 567/R. 255: No. 1, An den Sonnenschein - No. 2, Rotes Roslein",HcCI4nfZIJU,0.875,0.7953688,"Liszt, Franz, 2 Lieder von Robert Schumann, S.567, HcCI4nfZIJU",225.93746875,1.0,test,0.0,Franz Liszt,Romantic
3725,78133,Liszt,Franz,"La lugubre gondola, S.200",Hungarian,1811,1886,"Franz Liszt ‒ La lugubre gondola, I & II, S200",vucQNzyxwX0,0.6666666666666666,0.813112,"Liszt, Franz, La lugubre gondola, S.200, vucQNzyxwX0",807.51746875,1.0,train,1.0,Franz Liszt,Romantic
3729,78137,Liszt,Franz,"Magyar király-dal, S.340",Hungarian,1811,1886,"Magyar király-dal, S. 544 (Ungarisches Königslied)",Ambb1TYwTws,0.7142857142857143,0.79847306,"Liszt, Franz, Magyar király-dal, S.340, Ambb1TYwTws",273.49346875,1.0,train,0.0,Franz Liszt,Romantic
3730,78138,Liszt,Franz,"Magyar rapszódiák, S.242",Hungarian,1811,1886,"Magyar Rapszódiák, S.242 No.18 (Hungarian Rhapsody) - Franz Liszt [Transcribed by ears]",N3WlWqc9Rg4,1.0,0.68793154,"Liszt, Franz, Magyar rapszódiák, S.242, N3WlWqc9Rg4",605.44946875,1.0,train,1.0,Franz Liszt,Romantic
3731,78139,Liszt,Franz,"A magyarok Istene, S.339",Hungarian,1811,1886,"Franz Liszt: A Magyarok Istene (To Hungary's God), S. 339",sBGdJ46uNcY,1.0,0.8709728,"Liszt, Franz, A magyarok Istene, S.339, sBGdJ46uNcY",187.12946875,1.0,train,1.0,Franz Liszt,Romantic
3734,78142,Liszt,Franz,"Marche et Cavatine de Lucie de Lammermoor, S.398",Hungarian,1811,1886,"Liszt - Marche et Cavatine de Lucia de Lammermoor, S398 (Wolfram)",H3BfZ8tfWsA,0.7,0.78371555,"Liszt, Franz, Marche et Cavatine de Lucie de Lammermoor, S.398, H3BfZ8tfWsA",627.84146875,1.0,train,1.0,Franz Liszt,Romantic
3735,78143,Liszt,Franz,"Marche funèbre de Dom Sébastien de Donizetti, S.402",Hungarian,1811,1886,"Marche funèbre de Dom Sébastien de Donizetti, S.402",skjRJw1FJk0,0.9,0.8160278,"Liszt, Franz, Marche funèbre de Dom Sébastien de Donizetti, S.402, skjRJw1FJk0",513.68546875,1.0,train,0.0,Franz Liszt,Romantic
3737,78145,Liszt,Franz,"Marche héroïque, S.510",Hungarian,1811,1886,"Franz Liszt - Marche Héroïque, S.510",Ymb8OyJ4104,1.0,0.73065966,"Liszt, Franz, Marche héroïque, S.510, Ymb8OyJ4104",469.90946875,1.0,train,1.0,Franz Liszt,Romantic
3738,78146,Liszt,Franz,"Marche hongroise, S.233b",Hungarian,1811,1886,Franz Liszt - Marche hongroise S. 233b (audio + sheet music),LYkbTnAEOf4,1.0,0.63630813,"Liszt, Franz, Marche hongroise, S.233b, LYkbTnAEOf4",77.22146875,1.0,train,1.0,Franz Liszt,Romantic
3743,78151,Liszt,Franz,"Mazeppa, S.138",Hungarian,1811,1886,LISZT F. MAZEPPA S.138 PAVEL ARTEMEV-DRUCHININ,n4qSn9GhsW4,1.0,0.7552392,"Liszt, Franz, Mazeppa, S.138, n4qSn9GhsW4",427.86146875,1.0,validation,0.0,Franz Liszt,Romantic
3744,78152,Liszt,Franz,"Mazurka brillante, S.221",Hungarian,1811,1886,Liszt - Mazurka brillante S.221,504lZ6VFiNM,1.0,0.82622164,"Liszt, Franz, Mazurka brillante, S.221, 504lZ6VFiNM",303.66146875,1.0,test,1.0,Franz Liszt,Romantic
3745,78153,Liszt,Franz,"6 Melodien von Franz Schubert, S.563",Hungarian,1811,1886,"6 Melodien von Franz Schubert, S. 563: VI. Die Forelle (1st Version)",vlEggjNvxXM,0.875,0.8922024,"Liszt, Franz, 6 Melodien von Franz Schubert, S.563, vlEggjNvxXM",182.41346875,1.0,train,0.0,Franz Liszt,Romantic
3746,78154,Liszt,Franz,"Mélodies hongroises d'après Franz Schubert, S.425",Hungarian,1811,1886,"Liszt - Mélodies hongroises d'après Schubert, 2. Marcia (Andante con moto) - György Oravecz Piano",M57_MM-A2UM,0.6666666666666666,0.62889004,"Liszt, Franz, Mélodies hongroises d'après Franz Schubert, S.425, M57_MM-A2UM",351.14546875,1.0,train,1.0,Franz Liszt,Romantic
3747,78155,Liszt,Franz,"Mephisto Polka, S.217",Hungarian,1811,1886,"Liszt: Mephisto Polka, S.217",bAuN0wEq_mk,1.0,0.7529588,"Liszt, Franz, Mephisto Polka, S.217, bAuN0wEq_mk",412.52546875,1.0,train,1.0,Franz Liszt,Romantic
3748,78156,Liszt,Franz,"Mephisto Waltz No.1, S.514",Hungarian,1811,1886,"Liszt - Mephisto Waltz No. 1, S. 514 [André Laplante]",KJbg9V2KnD8,1.0,0.8019784,"Liszt, Franz, Mephisto Waltz No.1, S.514, KJbg9V2KnD8",700.56146875,1.0,train,1.0,Franz Liszt,Romantic
3749,78157,Liszt,Franz,"Mephisto Waltz No.2, S.515",Hungarian,1811,1886,"Mephisto Waltz No.2 S.515, F. Liszt - Marc Heredia, piano",YY2BANuwuQ8,1.0,0.79069275,"Liszt, Franz, Mephisto Waltz No.2, S.515, YY2BANuwuQ8",656.06546875,1.0,train,1.0,Franz Liszt,Romantic
3750,78158,Liszt,Franz,"Mephisto Waltz No.3, S.216",Hungarian,1811,1886,"Liszt - Mephisto Waltz No. 3, S216 (France Clidat)",1YJbo0OQGM8,0.7142857142857143,0.7127797,"Liszt, Franz, Mephisto Waltz No.3, S.216, 1YJbo0OQGM8",560.16146875,1.0,train,1.0,Franz Liszt,Romantic
3751,78159,Liszt,Franz,"Mephisto Waltz No.4, S.216b",Hungarian,1811,1886,Mephisto Waltz No.4 S.216b - Franz Liszt | •DevilSynthesia•,P1B7t7-rHRQ,1.0,0.6212444,"Liszt, Franz, Mephisto Waltz No.4, S.216b, P1B7t7-rHRQ",173.55746875,1.0,train,1.0,Franz Liszt,Romantic
3754,78162,Liszt,Franz,"Miserere du Trovatore, S.433",Hungarian,1811,1886,"Liszt - Miserere du Trovatore, S433 (Ardašev)",aMjdD4W7WhI,0.6666666666666666,0.7669845,"Liszt, Franz, Miserere du Trovatore, S.433, aMjdD4W7WhI",441.28946875,1.0,train,1.0,Franz Liszt,Romantic
3759,78167,Liszt,Franz,"Morceau de salon, S.142",Hungarian,1811,1886,"Liszt: Morceau de salon - Étude de perfectionnement, S142 (Wolfram)",IzflfgNt_S4,0.6666666666666666,0.906837,"Liszt, Franz, Morceau de salon, S.142, IzflfgNt_S4",121.82546875,1.0,validation,1.0,Franz Liszt,Romantic
3763,78171,Liszt,Franz,"Mosonyis Grabgeleit, S.194",Hungarian,1811,1886,"Mosonyis Grabgeleit, S. 194",e1dfbvD_JFI,0.8,0.87266105,"Liszt, Franz, Mosonyis Grabgeleit, S.194, e1dfbvD_JFI",427.21346875,1.0,test,0.0,Franz Liszt,Romantic
3764,78172,Liszt,Franz,"Müllerlieder von Franz Schubert, S.565",Hungarian,1811,1886,"Schubert/Liszt -  Andrea Wiesli (2011) Müllerlieder von Franz Schubert, S.565",8tk1gCRtWIE,1.0,0.85440993,"Liszt, Franz, Müllerlieder von Franz Schubert, S.565, 8tk1gCRtWIE",1057.53746875,1.0,train,1.0,Franz Liszt,Romantic
3768,78176,Liszt,Franz,"Nuits d'été à Pausilippe, S.399",Hungarian,1811,1886,"Liszt - Nuits d'été à Pausilippe, S399 (Costantino Catena)",hAhFZOdBbJ8,0.75,0.79905254,"Liszt, Franz, Nuits d'été à Pausilippe, S.399, hAhFZOdBbJ8",853.59746875,1.0,train,1.0,Franz Liszt,Romantic
3770,78178,Liszt,Franz,"O du mein holder Abendstern, S.444",Hungarian,1811,1886,"O du, mein holder Abendstern, S. 444",_Mbx22x2GWc,0.875,0.94748765,"Liszt, Franz, O du mein holder Abendstern, S.444, _Mbx22x2GWc",409.46546875,1.0,train,0.0,Franz Liszt,Romantic
3783,78191,Liszt,Franz,"Paraphrase de concert sur Ernani II, S.432",Hungarian,1811,1886,"Liszt - Paraphrase de concert sur Ernani II, S.432 [Audio + Score]",O1PfLvC5nQY,1.0,0.57474506,"Liszt, Franz, Paraphrase de concert sur Ernani II, S.432, O1PfLvC5nQY",520.27346875,1.0,train,1.0,Franz Liszt,Romantic
3784,78192,Liszt,Franz,"Paraphrase de concert sur Rigoletto, S.434",Hungarian,1811,1886,"Liszt: Paraphrase de concert sur Rigoletto, S. 434",mu_sVBOmE2A,1.0,0.8627863,"Liszt, Franz, Paraphrase de concert sur Rigoletto, S.434, mu_sVBOmE2A",440.89346875,1.0,train,1.0,Franz Liszt,Romantic
3787,78195,Liszt,Franz,"Pater noster III, S.41",Hungarian,1811,1886,"Pater noster III, S.41",rMGRbYUH--o,0.8333333333333334,0.9890806,"Liszt, Franz, Pater noster III, S.41, rMGRbYUH--o",137.44946875,1.0,train,0.0,Franz Liszt,Romantic
3792,78200,Liszt,Franz,"Petite valse favorite, S.212",Hungarian,1811,1886,"Liszt - Petite valse favorite, S212i (Sham)",j-JfB8dnk_o,0.6666666666666666,0.5161814,"Liszt, Franz, Petite valse favorite, S.212, j-JfB8dnk_o",202.64546875,1.0,train,1.0,Franz Liszt,Romantic
3793,78201,Liszt,Franz,"Phantasiestück über Motive aus 'Rienzi', S.439",Hungarian,1811,1886,"Liszt - Phantasiestück über Motive aus 'Rienzi', S.439 [Audio + Score]",UNEff-PiGmI,1.0,0.6591944,"Liszt, Franz, Phantasiestück über Motive aus 'Rienzi', S.439, UNEff-PiGmI",570.38546875,1.0,train,1.0,Franz Liszt,Romantic
3796,78204,Liszt,Franz,"Piano Sonata in B minor, S.178",Hungarian,1811,1886,"Liszt - Piano Sonata in B minor, S. 178 (1854) [André Laplante]",VCHE-UPwBJA,1.0,0.8201613,"Liszt, Franz, Piano Sonata in B minor, S.178, VCHE-UPwBJA",1975.78946875,1.0,validation,1.0,Franz Liszt,Romantic
3797,78205,Liszt,Franz,"Pilgerchor aus Tannhäuser, S.443",Hungarian,1811,1886,"Pilgerchor aus Tannhäuser, S.443",d4reZBSyNyo,0.8333333333333334,0.9240977,"Liszt, Franz, Pilgerchor aus Tannhäuser, S.443, d4reZBSyNyo",384.91346875,1.0,test,0.0,Franz Liszt,Romantic
3799,78207,Liszt,Franz,"6 Polish Songs, S.480",Hungarian,1811,1886,"6 Polish Songs, S. 480: I. Mädchens Wunsch (Arr. Liszt after Chopin, Op. 74 No. 1)",kljFhcJC838,1.0,0.9289589,"Liszt, Franz, 6 Polish Songs, S.480, kljFhcJC838",183.70946875,1.0,train,1.0,Franz Liszt,Romantic
3801,78209,Liszt,Franz,"2 Polonaises, S.223",Hungarian,1811,1886,"Franz Liszt : 2 Polonaises, S.223: II. Polonaise in E Major",VvreQKtsObY,1.0,0.8315141,"Liszt, Franz, 2 Polonaises, S.223, VvreQKtsObY",540.43346875,1.0,train,1.0,Franz Liszt,Romantic
3804,78212,Liszt,Franz,"Preludes and Fugues by J.S. Bach, S.462",Hungarian,1811,1886,"6 Preludes & Fugues by J.S. Bach, S. 462: No. 1, Prelude in A Minor (After BWV 543)",qgngMPkBUrg,0.8,0.93730646,"Liszt, Franz, Preludes and Fugues by J.S. Bach, S.462, qgngMPkBUrg",234.50546875,1.0,train,0.0,Franz Liszt,Romantic
3805,78213,Liszt,Franz,"Préludes et Harmonies poétiques et religieuses, S.171d",Hungarian,1811,1886,Liszt - Harmonies Poétiques et Religieuses (complete),jJIXU8ZxdA0,0.6666666666666666,0.764742,"Liszt, Franz, Préludes et Harmonies poétiques et religieuses, S.171d, jJIXU8ZxdA0",4977.10946875,1.0,train,1.0,Franz Liszt,Romantic
3815,78223,Liszt,Franz,"R.W. - Venezia, S.201",Hungarian,1811,1886,"Liszt: Richard-Wagner - Venezia, S.201",4QQ44NJPsZM,0.6666666666666666,0.8633081,"Liszt, Franz, R.W. - Venezia, S.201, 4QQ44NJPsZM",230.22146875,1.0,train,1.0,Franz Liszt,Romantic
3816,78224,Liszt,Franz,"Rákóczi-Marsch, S.117",Hungarian,1811,1886,"Rákóczi-Marsch, S. 117 (1st Version, 1839/40)",-6BLCTQPMs0,0.8571428571428571,0.85052806,"Liszt, Franz, Rákóczi-Marsch, S.117, -6BLCTQPMs0",312.15746875,1.0,train,0.0,Franz Liszt,Romantic
3817,78225,Liszt,Franz,"Receuillement, S.204",Hungarian,1811,1886,Franz Liszt - Recueillement S. 204 (audio + sheet music),KOOmlLsbhDs,0.75,0.8954489,"Liszt, Franz, Receuillement, S.204, KOOmlLsbhDs",299.01746875,1.0,train,1.0,Franz Liszt,Romantic
3818,78226,Liszt,Franz,"Réminiscences de 'Robert le diable', S.413",Hungarian,1811,1886,FRANZ LISZT - RÉMINISCENCES DE `ROBERT LE DIABLE` MEYERBEER - S. 413,jvF6mqttIJo,1.0,0.8422541,"Liszt, Franz, Réminiscences de 'Robert le diable', S.413, jvF6mqttIJo",641.26946875,1.0,train,0.0,Franz Liszt,Romantic
3819,78227,Liszt,Franz,"Réminiscences de Don Juan, S.418",Hungarian,1811,1886,"Liszt: Réminiscences de Don Juan, S.418 (Okada)",JI6JfJXcUjU,1.0,0.80646634,"Liszt, Franz, Réminiscences de Don Juan, S.418, JI6JfJXcUjU",973.40546875,1.0,validation,1.0,Franz Liszt,Romantic
3820,78228,Liszt,Franz,"Réminiscences de La juive, S.409a",Hungarian,1811,1886,"Liszt - Réminiscences de La juive, S409a (Wong)",heBWowW2oSI,0.7142857142857143,0.7202507,"Liszt, Franz, Réminiscences de La juive, S.409a, heBWowW2oSI",915.48146875,1.0,test,1.0,Franz Liszt,Romantic
3821,78229,Liszt,Franz,"Réminiscences de Lucia di Lammermoor, S.397",Hungarian,1811,1886,"Liszt - Réminiscences de Lucia di Lammermoor, S397 (Hegedűs)",zG8CgPgEjJ4,0.875,0.6737331,"Liszt, Franz, Réminiscences de Lucia di Lammermoor, S.397, zG8CgPgEjJ4",349.95746875,1.0,train,1.0,Franz Liszt,Romantic
3822,78230,Liszt,Franz,"Réminiscences de Lucrezia Borgia, S.400",Hungarian,1811,1886,"Liszt - Réminiscences de Lucrezia Borgia, S400 (William Wolfram)",e-XtfYTLi2Y,0.7142857142857143,0.7225771,"Liszt, Franz, Réminiscences de Lucrezia Borgia, S.400, e-XtfYTLi2Y",1409.61746875,1.0,train,1.0,Franz Liszt,Romantic
3823,78231,Liszt,Franz,"Réminiscences de Norma, S.394",Hungarian,1811,1886,"Sheng Cai plays Liszt  ""Reminiscences de Norma "" after Bellini, S.394 (Live)",IEP1hZG0k6Y,0.8333333333333334,0.7833083,"Liszt, Franz, Réminiscences de Norma, S.394, IEP1hZG0k6Y",840.99746875,1.0,train,1.0,Franz Liszt,Romantic
3825,78233,Liszt,Franz,"Réminiscences des Puritains de Bellini, S.390",Hungarian,1811,1886,II. Réminiscences des Puritains S. 390,64XYYYg_jWU,0.625,0.8044957,"Liszt, Franz, Réminiscences des Puritains de Bellini, S.390, 64XYYYg_jWU",1159.02146875,1.0,train,0.0,Franz Liszt,Romantic
3828,78236,Liszt,Franz,"Resignazione, S.187a/b",Hungarian,1811,1886,"Franz Liszt : Resignazione, S 187a",DoelUeC_6FI,0.8,0.73752564,"Liszt, Franz, Resignazione, S.187a_b, DoelUeC_6FI",96.15746875,1.0,train,1.0,Franz Liszt,Romantic
3830,78238,Liszt,Franz,"Rhapsodie espagnole, S.254",Hungarian,1811,1886,"Liszt: Rhapsodie Espagnole, S.254 (Marshev)",cQxHB7yJxJo,1.0,0.8602473,"Liszt, Franz, Rhapsodie espagnole, S.254, cQxHB7yJxJo",782.56946875,1.0,train,1.0,Franz Liszt,Romantic
3831,78239,Liszt,Franz,Roma e Venezia,Hungarian,1811,1886,"Franz Liszt ‒ Venezia e Napoli, Années de pèlerinage II, Supplément, S.162",kK35x1FkqKk,0.75,0.8398416,"Liszt, Franz, Roma e Venezia, kK35x1FkqKk",980.20946875,1.0,train,1.0,Franz Liszt,Romantic
3832,78240,Liszt,Franz,"Romance oubliée, S.527",Hungarian,1811,1886,Franz Liszt - Romance oubliée S. 527 (audio + sheet music),szLrTBfpDoA,1.0,0.82868654,"Liszt, Franz, Romance oubliée, S.527, szLrTBfpDoA",269.06546875,1.0,train,1.0,Franz Liszt,Romantic
3833,78241,Liszt,Franz,"Romance, S.169",Hungarian,1811,1886,"Franz Liszt ""Romance S.169"" P. Barton, FEURICH piano",Nga-swbLg2I,1.0,0.7671274,"Liszt, Franz, Romance, S.169, Nga-swbLg2I",209.55746875,1.0,validation,1.0,Franz Liszt,Romantic
3834,78242,Liszt,Franz,"Romancero espagnol, S.695c",Hungarian,1811,1886,"Romancero espagnol (Spanish Song-Book), S.695c - Franz Liszt",5uYICHsVtsM,1.0,0.65523815,"Liszt, Franz, Romancero espagnol, S.695c, 5uYICHsVtsM",1027.11746875,1.0,test,1.0,Franz Liszt,Romantic
3835,78243,Liszt,Franz,"La romanesca, S.252a",Hungarian,1811,1886,"La romanesca, S. 252a",ZbeYcB7ME-Y,0.8,0.9016365,"Liszt, Franz, La romanesca, S.252a, ZbeYcB7ME-Y",430.70546875,1.0,train,0.0,Franz Liszt,Romantic
3836,78244,Liszt,Franz,"Rondeau fantastique sur un thème espagnol, S.252",Hungarian,1811,1886,Rondeau fantastique sur un thème espagnol El Contrabandista S. 252 1080p ᴴᴰ  - Franz Liszt,2LZpIsqC-Ws,1.0,0.50812334,"Liszt, Franz, Rondeau fantastique sur un thème espagnol, S.252, 2LZpIsqC-Ws",602.60546875,1.0,train,1.0,Franz Liszt,Romantic
3837,78245,Liszt,Franz,"Rondo di bravura, S.152",Hungarian,1811,1886,"Rondo di Bravura, S.152 - Franz Liszt",SdS-sVdYzqc,1.0,0.78099275,"Liszt, Franz, Rondo di bravura, S.152, SdS-sVdYzqc",844.45346875,1.0,train,1.0,Franz Liszt,Romantic
3839,78247,Liszt,Franz,"Le rossignol, S.250/1",Hungarian,1811,1886,"F. Liszt, Le Rossignol, S. 250/1 (1842), with score",hOIm3iW_Y78,1.0,0.805404,"Liszt, Franz, Le rossignol, S.250_1, hOIm3iW_Y78",228.02546875,1.0,train,1.0,Franz Liszt,Romantic
3848,78256,Liszt,Franz,"Sarabande und Chaconne aus dem Singspiel Almira, S.181",Hungarian,1811,1886,"G.F.Händel/F.Liszt: Sarabande und Chaconne aus dem Singspiel Almira, S.181 (audio+sheet music)",j5vAOJsQTbE,1.0,0.86486053,"Liszt, Franz, Sarabande und Chaconne aus dem Singspiel Almira, S.181, j5vAOJsQTbE",743.14946875,1.0,train,1.0,Franz Liszt,Romantic
3849,78257,Liszt,Franz,"Scherzo in G minor, S.153",Hungarian,1811,1886,FRANZ LISZT - SCHERZO IN G MINOR - S. 153,G7G7V-HcnAU,1.0,0.8038532,"Liszt, Franz, Scherzo in G minor, S.153, G7G7V-HcnAU",75.02546875,1.0,train,0.0,Franz Liszt,Romantic
3850,78258,Liszt,Franz,"Scherzo und Marsch, S.177",Hungarian,1811,1886,"Franz Liszt ‒ Scherzo und Marsch, S177",OuIJ9PILV_k,0.6666666666666666,0.8569196,"Liszt, Franz, Scherzo und Marsch, S.177, OuIJ9PILV_k",779.29346875,1.0,train,1.0,Franz Liszt,Romantic
3851,78259,Liszt,Franz,"Schlaflos! Frage und Antwort, S.203",Hungarian,1811,1886,"FRANZ LISZT - SCHLAFLOS, FRAGE UND ANTWORT - S. 203",oZNHCxwOMm0,1.0,0.72884804,"Liszt, Franz, Schlaflos! Frage und Antwort, S.203, oZNHCxwOMm0",187.48946875,1.0,train,0.0,Franz Liszt,Romantic
3855,78263,Liszt,Franz,"Seconde marche hongroise, S.232",Hungarian,1811,1886,Franz Liszt Seconde Marche Hongroise,I8NzqksX6OI,0.6666666666666666,0.6282095,"Liszt, Franz, Seconde marche hongroise, S.232, I8NzqksX6OI",257.29346875,1.0,validation,1.0,Franz Liszt,Romantic
3859,78267,Liszt,Franz,"Siegesmarsch, S.233a",Hungarian,1811,1886,Ferenc Liszt - Siegesmarsch - Marche triomphale S.233a (MIDI) (Sheet music + piano roll),CE3t63_UHwc,1.0,0.89250916,"Liszt, Franz, Siegesmarsch, S.233a, CE3t63_UHwc",258.48146875,1.0,test,1.0,Franz Liszt,Romantic
3863,78271,Liszt,Franz,"Soirées musicales de Rossini, S.424",Hungarian,1811,1886,"Rossini-Liszt - Soirées musicales, IX. La danza (Tarantella) S.424 - Kemal Gekić Piano",8IC_H3etCPU,0.8571428571428571,0.6145979,"Liszt, Franz, Soirées musicales de Rossini, S.424, 8IC_H3etCPU",248.11346875,1.0,train,1.0,Franz Liszt,Romantic
3864,78272,Liszt,Franz,"3 Sonetti del Petrarca, S.270",Hungarian,1811,1886,"3 Sonetti del Petrarca, S.270 (Liszt) - Sheet Music",uNbYde8PG6U,1.0,0.92852014,"Liszt, Franz, 3 Sonetti del Petrarca, S.270, uNbYde8PG6U",1320.94946875,1.0,train,1.0,Franz Liszt,Romantic
3865,78273,Liszt,Franz,"Spinnerlied aus dem Fliegenden Holländer, S.440",Hungarian,1811,1886,"Wagner/Liszt - Spinnerlied aus ""Der fliegende Holländer"", S.440",J4Uktv9Repw,0.75,0.89730096,"Liszt, Franz, Spinnerlied aus dem Fliegenden Holländer, S.440, J4Uktv9Repw",348.48146875,1.0,train,1.0,Franz Liszt,Romantic
3866,78274,Liszt,Franz,"Stabat Mater, S.172b",Hungarian,1811,1886,"Stabat Mater, S. 172b",1jpek0VAa2Q,0.8,0.8942405,"Liszt, Franz, Stabat Mater, S.172b, 1jpek0VAa2Q",309.56546875,1.0,train,0.0,Franz Liszt,Romantic
3868,78276,Liszt,Franz,"2 Stücke aus Tannhäuser und Lohengrin, S.445",Hungarian,1811,1886,"2 Stücke aus Tannhäuser und Lohengrin, S.445: No. 1, Einzug der Gäste auf der Wartburg...",btguV6uPyAs,0.8888888888888888,0.91087025,"Liszt, Franz, 2 Stücke aus Tannhäuser und Lohengrin, S.445, btguV6uPyAs",412.34546875,1.0,train,0.0,Franz Liszt,Romantic
3877,78285,Liszt,Franz,"Toccata, S.197a",Hungarian,1811,1886,Liszt: Toccata S. 197 a,jONVK5R20Bc,0.75,0.74951607,"Liszt, Franz, Toccata, S.197a, jONVK5R20Bc",68.04146875,1.0,train,1.0,Franz Liszt,Romantic
3882,78290,Liszt,Franz,"2 Transcriptions d'après Rossini, S.553",Hungarian,1811,1886,"Franz Liszt, Deux Transcriptions d'après Rossini, (S.553/2) La Charité",OVjxYzDeiwI,1.0,0.8981667,"Liszt, Franz, 2 Transcriptions d'après Rossini, S.553, OVjxYzDeiwI",450.64946875,1.0,train,1.0,Franz Liszt,Romantic
